match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,under_price,prop_id,under_prop_id,agency
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Caleb Serong,Fremantle Dockers,Brisbane Lions,0.5,2.8,NA,6281,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Neil Erasmus,Fremantle Dockers,Brisbane Lions,0.5,2.9,NA,6277,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Jarrod Berry,Brisbane Lions,Fremantle Dockers,0.5,3.1,NA,6291,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Andrew Brayshaw,Fremantle Dockers,Brisbane Lions,0.5,3.3,NA,6280,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Lachie Neale,Brisbane Lions,Fremantle Dockers,0.5,3.4,NA,6293,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Matthew Johnson,Fremantle Dockers,Brisbane Lions,0.5,3.5,NA,6275,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Josh Dunkley,Brisbane Lions,Fremantle Dockers,0.5,3.75,NA,6305,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Corey Wagner,Fremantle Dockers,Brisbane Lions,0.5,4,NA,6282,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Darcy Fort,Brisbane Lions,Fremantle Dockers,0.5,4.25,NA,6301,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Ryan Lester,Brisbane Lions,Fremantle Dockers,0.5,6,NA,6295,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Ty Gallop,Brisbane Lions,Fremantle Dockers,0.5,6,NA,6296,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Jaspa Fletcher,Brisbane Lions,Fremantle Dockers,0.5,6,NA,6292,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Harris Andrews,Brisbane Lions,Fremantle Dockers,0.5,6,NA,6290,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Darcy Wilmot,Brisbane Lions,Fremantle Dockers,0.5,6,NA,6288,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Dayne Zorko,Brisbane Lions,Fremantle Dockers,0.5,6,NA,6289,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Oscar McDonald,Fremantle Dockers,Brisbane Lions,0.5,6,NA,6278,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Karl Worner,Fremantle Dockers,Brisbane Lions,0.5,6,NA,6273,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Luke Ryan,Fremantle Dockers,Brisbane Lions,0.5,6,NA,6274,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Heath Chapman,Fremantle Dockers,Brisbane Lions,0.5,6,NA,6269,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Judd McVee,Fremantle Dockers,Brisbane Lions,0.5,6,NA,6271,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Jordan Clark,Fremantle Dockers,Brisbane Lions,0.5,6,NA,6264,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Logan Morris,Brisbane Lions,Fremantle Dockers,1.5,1.62,NA,6611,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Charlie Cameron,Brisbane Lions,Fremantle Dockers,1.5,1.62,NA,6548,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Jye Amiss,Fremantle Dockers,Brisbane Lions,1.5,1.65,NA,6554,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Josh Treacy,Fremantle Dockers,Brisbane Lions,1.5,1.7,NA,6552,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Patrick Voss,Fremantle Dockers,Brisbane Lions,1.5,1.95,NA,6583,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Kai Lohmann,Brisbane Lions,Fremantle Dockers,1.5,1.95,NA,6610,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Eric Hipwood,Brisbane Lions,Fremantle Dockers,1.5,2.15,NA,6607,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Oscar Allen,Brisbane Lions,Fremantle Dockers,1.5,2.4,NA,6612,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Isaiah Dudley,Fremantle Dockers,Brisbane Lions,1.5,2.5,NA,6587,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Luke Jackson,Fremantle Dockers,Brisbane Lions,1.5,2.5,NA,6547,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Zac Bailey,Brisbane Lions,Fremantle Dockers,1.5,2.6,NA,6602,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Shai Bolton,Fremantle Dockers,Brisbane Lions,1.5,2.9,NA,6591,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Cam Rayner,Brisbane Lions,Fremantle Dockers,1.5,3.25,NA,6603,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Michael Frederick,Fremantle Dockers,Brisbane Lions,1.5,3.75,NA,6580,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Conor McKenna,Brisbane Lions,Fremantle Dockers,1.5,4.25,NA,6604,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Hugh McCluggage,Brisbane Lions,Fremantle Dockers,1.5,5.5,NA,6608,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Will Ashcroft,Brisbane Lions,Fremantle Dockers,1.5,6,NA,6601,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Hayden Young,Fremantle Dockers,Brisbane Lions,1.5,7.5,NA,6550,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Mason Cox,Fremantle Dockers,Brisbane Lions,1.5,9,NA,6588,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Sam Switkowski,Fremantle Dockers,Brisbane Lions,1.5,9,NA,6590,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Murphy Reid,Fremantle Dockers,Brisbane Lions,1.5,10,NA,6589,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Levi Ashcroft,Brisbane Lions,Fremantle Dockers,1.5,10,NA,6598,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Sam Draper,Brisbane Lions,Fremantle Dockers,1.5,10,NA,6613,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Caleb Serong,Fremantle Dockers,Brisbane Lions,1.5,11,NA,6585,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Neil Erasmus,Fremantle Dockers,Brisbane Lions,1.5,12,NA,6581,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Jarrod Berry,Brisbane Lions,Fremantle Dockers,1.5,13,NA,6595,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Andrew Brayshaw,Fremantle Dockers,Brisbane Lions,1.5,14,NA,6584,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Corey Wagner,Fremantle Dockers,Brisbane Lions,1.5,15,NA,6586,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Oscar McDonald,Fremantle Dockers,Brisbane Lions,1.5,15,NA,6582,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Matthew Johnson,Fremantle Dockers,Brisbane Lions,1.5,15,NA,6579,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Josh Dunkley,Brisbane Lions,Fremantle Dockers,1.5,15,NA,6609,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Darcy Fort,Brisbane Lions,Fremantle Dockers,1.5,15,NA,6605,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Ty Gallop,Brisbane Lions,Fremantle Dockers,1.5,15,NA,6600,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Ryan Lester,Brisbane Lions,Fremantle Dockers,1.5,15,NA,6599,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Jaspa Fletcher,Brisbane Lions,Fremantle Dockers,1.5,15,NA,6596,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Harris Andrews,Brisbane Lions,Fremantle Dockers,1.5,15,NA,6594,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Dayne Zorko,Brisbane Lions,Fremantle Dockers,1.5,15,NA,6593,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Darcy Wilmot,Brisbane Lions,Fremantle Dockers,1.5,15,NA,6592,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Luke Ryan,Fremantle Dockers,Brisbane Lions,1.5,15,NA,6556,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Karl Worner,Fremantle Dockers,Brisbane Lions,1.5,15,NA,6555,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Judd McVee,Fremantle Dockers,Brisbane Lions,1.5,15,NA,6553,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Heath Chapman,Fremantle Dockers,Brisbane Lions,1.5,15,NA,6551,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Jordan Clark,Fremantle Dockers,Brisbane Lions,1.5,15,NA,6546,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Lachie Neale,Brisbane Lions,Fremantle Dockers,1.5,15,NA,6597,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Charlie Cameron,Brisbane Lions,Fremantle Dockers,2.5,2.8,NA,6360,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Logan Morris,Brisbane Lions,Fremantle Dockers,2.5,2.8,NA,6401,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Jye Amiss,Fremantle Dockers,Brisbane Lions,2.5,2.9,NA,6366,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Josh Treacy,Fremantle Dockers,Brisbane Lions,2.5,3,NA,6364,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Kai Lohmann,Brisbane Lions,Fremantle Dockers,2.5,3.75,NA,6400,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Patrick Voss,Fremantle Dockers,Brisbane Lions,2.5,3.75,NA,6373,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Eric Hipwood,Brisbane Lions,Fremantle Dockers,2.5,4.25,NA,6397,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Isaiah Dudley,Fremantle Dockers,Brisbane Lions,2.5,5.5,NA,6377,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Oscar Allen,Brisbane Lions,Fremantle Dockers,2.5,5.5,NA,6402,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Luke Jackson,Fremantle Dockers,Brisbane Lions,2.5,6,NA,6359,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Zac Bailey,Brisbane Lions,Fremantle Dockers,2.5,6,NA,6392,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Shai Bolton,Fremantle Dockers,Brisbane Lions,2.5,7,NA,6381,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Cam Rayner,Brisbane Lions,Fremantle Dockers,2.5,8.5,NA,6393,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Michael Frederick,Fremantle Dockers,Brisbane Lions,2.5,10,NA,6370,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Conor McKenna,Brisbane Lions,Fremantle Dockers,2.5,13,NA,6394,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Hugh McCluggage,Brisbane Lions,Fremantle Dockers,2.5,18,NA,6398,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Will Ashcroft,Brisbane Lions,Fremantle Dockers,2.5,21,NA,6391,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Murphy Reid,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6379,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Josh Dunkley,Brisbane Lions,Fremantle Dockers,2.5,26,NA,6399,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Jordan Clark,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6358,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Ryan Lester,Brisbane Lions,Fremantle Dockers,2.5,26,NA,6389,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Ty Gallop,Brisbane Lions,Fremantle Dockers,2.5,26,NA,6390,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Levi Ashcroft,Brisbane Lions,Fremantle Dockers,2.5,26,NA,6388,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Jaspa Fletcher,Brisbane Lions,Fremantle Dockers,2.5,26,NA,6386,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Corey Wagner,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6376,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Hayden Young,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6362,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Dayne Zorko,Brisbane Lions,Fremantle Dockers,2.5,26,NA,6383,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Sam Switkowski,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6380,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Darcy Wilmot,Brisbane Lions,Fremantle Dockers,2.5,26,NA,6382,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Jarrod Berry,Brisbane Lions,Fremantle Dockers,2.5,26,NA,6385,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Harris Andrews,Brisbane Lions,Fremantle Dockers,2.5,26,NA,6384,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Darcy Fort,Brisbane Lions,Fremantle Dockers,2.5,26,NA,6395,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Heath Chapman,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6363,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Karl Worner,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6367,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Luke Ryan,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6368,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Oscar McDonald,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6372,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Andrew Brayshaw,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6374,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Caleb Serong,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6375,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Judd McVee,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6365,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Sam Draper,Brisbane Lions,Fremantle Dockers,2.5,26,NA,6403,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Mason Cox,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6378,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Matthew Johnson,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6369,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Neil Erasmus,Fremantle Dockers,Brisbane Lions,2.5,26,NA,6371,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Lachie Neale,Brisbane Lions,Fremantle Dockers,2.5,26,NA,6387,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Jye Amiss,Fremantle Dockers,Brisbane Lions,3.5,5.5,NA,6460,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Charlie Cameron,Brisbane Lions,Fremantle Dockers,3.5,5.5,NA,6454,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Logan Morris,Brisbane Lions,Fremantle Dockers,3.5,5.5,NA,6495,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Josh Treacy,Fremantle Dockers,Brisbane Lions,3.5,6,NA,6458,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Kai Lohmann,Brisbane Lions,Fremantle Dockers,3.5,8,NA,6494,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Patrick Voss,Fremantle Dockers,Brisbane Lions,3.5,8,NA,6467,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Eric Hipwood,Brisbane Lions,Fremantle Dockers,3.5,10,NA,6491,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Oscar Allen,Brisbane Lions,Fremantle Dockers,3.5,13,NA,6496,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Isaiah Dudley,Fremantle Dockers,Brisbane Lions,3.5,14,NA,6471,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Luke Jackson,Fremantle Dockers,Brisbane Lions,3.5,15,NA,6453,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Zac Bailey,Brisbane Lions,Fremantle Dockers,3.5,15,NA,6486,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Shai Bolton,Fremantle Dockers,Brisbane Lions,3.5,19,NA,6475,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Cam Rayner,Brisbane Lions,Fremantle Dockers,3.5,26,NA,6487,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Michael Frederick,Fremantle Dockers,Brisbane Lions,3.5,31,NA,6464,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Conor McKenna,Brisbane Lions,Fremantle Dockers,3.5,41,NA,6488,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Matthew Johnson,Fremantle Dockers,Brisbane Lions,3.5,51,NA,6463,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Luke Ryan,Fremantle Dockers,Brisbane Lions,3.5,51,NA,6462,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Karl Worner,Fremantle Dockers,Brisbane Lions,3.5,51,NA,6461,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Judd McVee,Fremantle Dockers,Brisbane Lions,3.5,51,NA,6459,NA,TAB
Fremantle Dockers v Brisbane Lions,Fremantle Dockers,Brisbane Lions,Player Goals,Heath Chapman,Fremantle Dockers,Brisbane Lions,3.5,51,NA,6457,NA,TAB
