match,home_team,away_team,player_name,player_team,opposition_team,market_name,line,over_price,under_price,agency
North Melbourne Kangaroos v Richmond Tigers,North Melbourne Kangaroos,Richmond Tigers,Luke McDonald,North Melbourne Kangaroos,Richmond Tigers,Player Marks,6.5,1.79,1.79,Dabble
North Melbourne Kangaroos v Richmond Tigers,North Melbourne Kangaroos,Richmond Tigers,Sam Lalor,Richmond Tigers,North Melbourne Kangaroos,Player Marks,4,1.79,1.79,Dabble
Melbourne Demons v Brisbane Lions,Melbourne Demons,Brisbane Lions,Darcy Wilmot,Brisbane Lions,Melbourne Demons,Player Marks,7.5,1.79,1.79,Dabble
Melbourne Demons v Brisbane Lions,Melbourne Demons,Brisbane Lions,Oscar Allen,Brisbane Lions,Melbourne Demons,Player Marks,5,1.79,1.79,Dabble
Melbourne Demons v Brisbane Lions,Melbourne Demons,Brisbane Lions,Harris Andrews,Brisbane Lions,Melbourne Demons,Player Marks,8,1.79,1.79,Dabble
Melbourne Demons v Brisbane Lions,Melbourne Demons,Brisbane Lions,Jacob van Rooyen,Melbourne Demons,Brisbane Lions,Player Marks,3.5,1.79,1.79,Dabble
Melbourne Demons v Brisbane Lions,Melbourne Demons,Brisbane Lions,Jake Lever,Melbourne Demons,Brisbane Lions,Player Marks,7,1.79,1.79,Dabble
Melbourne Demons v Brisbane Lions,Melbourne Demons,Brisbane Lions,Daniel Turner,Melbourne Demons,Brisbane Lions,Player Marks,5.5,1.79,1.79,Dabble
Melbourne Demons v Brisbane Lions,Melbourne Demons,Brisbane Lions,Logan Morris,Brisbane Lions,Melbourne Demons,Player Marks,4.5,1.79,1.79,Dabble
Melbourne Demons v Brisbane Lions,Melbourne Demons,Brisbane Lions,Ed Langdon,Melbourne Demons,Brisbane Lions,Player Marks,5,1.79,1.79,Dabble
West Coast Eagles v Fremantle Dockers,West Coast Eagles,Fremantle Dockers,Karl Worner,Fremantle Dockers,West Coast Eagles,Player Marks,5.5,1.79,1.79,Dabble
West Coast Eagles v Fremantle Dockers,West Coast Eagles,Fremantle Dockers,Josh Treacy,Fremantle Dockers,West Coast Eagles,Player Marks,7,1.79,1.79,Dabble
West Coast Eagles v Fremantle Dockers,West Coast Eagles,Fremantle Dockers,Jobe Shanahan,West Coast Eagles,Fremantle Dockers,Player Marks,5.5,1.79,1.79,Dabble
West Coast Eagles v Fremantle Dockers,West Coast Eagles,Fremantle Dockers,Tylar Young,West Coast Eagles,Fremantle Dockers,Player Marks,4,1.79,1.79,Dabble
West Coast Eagles v Fremantle Dockers,West Coast Eagles,Fremantle Dockers,Alex Pearce,Fremantle Dockers,West Coast Eagles,Player Marks,4.5,1.79,1.79,Dabble
West Coast Eagles v Fremantle Dockers,West Coast Eagles,Fremantle Dockers,Brennan Cox,Fremantle Dockers,West Coast Eagles,Player Marks,4.5,1.79,1.79,Dabble
West Coast Eagles v Fremantle Dockers,West Coast Eagles,Fremantle Dockers,Jake Waterman,West Coast Eagles,Fremantle Dockers,Player Marks,4.5,1.79,1.79,Dabble
West Coast Eagles v Fremantle Dockers,West Coast Eagles,Fremantle Dockers,Willem Duursma,West Coast Eagles,Fremantle Dockers,Player Marks,4.5,1.79,1.79,Dabble
West Coast Eagles v Fremantle Dockers,West Coast Eagles,Fremantle Dockers,Luke Ryan,Fremantle Dockers,West Coast Eagles,Player Marks,6,1.79,1.79,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Bradley Hill,St Kilda Saints,Adelaide Crows,Player Marks,4.5,1.15,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Hunter Clark,St Kilda Saints,Adelaide Crows,Player Marks,4.5,1.17,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Jordon Butts,Adelaide Crows,St Kilda Saints,Player Marks,4.5,1.17,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Riley Thilthorpe,Adelaide Crows,St Kilda Saints,Player Marks,4.5,1.17,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Wayne Milera,Adelaide Crows,St Kilda Saints,Player Marks,4.5,1.18,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Taylor Walker,Adelaide Crows,St Kilda Saints,Player Marks,4.5,1.18,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Brayden Cook,Adelaide Crows,St Kilda Saints,Player Marks,4.5,1.53,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Jack Carroll,St Kilda Saints,Adelaide Crows,Player Marks,4.5,1.62,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Finnbar Maley,Adelaide Crows,St Kilda Saints,Player Marks,4.5,1.92,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Mason Wood,St Kilda Saints,Adelaide Crows,Player Marks,4.5,1.95,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Marcus Windhager,St Kilda Saints,Adelaide Crows,Player Marks,4.5,1.96,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Zac Taylor,Adelaide Crows,St Kilda Saints,Player Marks,4.5,2.05,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Josh Rachele,Adelaide Crows,St Kilda Saints,Player Marks,4.5,2.05,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Luke Nankervis,Adelaide Crows,St Kilda Saints,Player Marks,4.5,2.05,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Tom De Koning,St Kilda Saints,Adelaide Crows,Player Marks,4.5,2.15,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Liam Stocker,St Kilda Saints,Adelaide Crows,Player Marks,4.5,2.25,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Sam Flanders,St Kilda Saints,Adelaide Crows,Player Marks,4.5,2.3,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Izak Rankine,Adelaide Crows,St Kilda Saints,Player Marks,4.5,2.4,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Lachlan McAndrew,Adelaide Crows,St Kilda Saints,Player Marks,4.5,2.4,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Nasiah Wanganeen-Milera,St Kilda Saints,Adelaide Crows,Player Marks,4.5,2.63,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Alex Neal-Bullen,Adelaide Crows,St Kilda Saints,Player Marks,4.5,2.63,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Rowan Marshall,St Kilda Saints,Adelaide Crows,Player Marks,4.5,2.75,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Cooper Sharman,St Kilda Saints,Adelaide Crows,Player Marks,4.5,2.8,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Mitch Owens,St Kilda Saints,Adelaide Crows,Player Marks,4.5,3,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Darcy Wilson,St Kilda Saints,Adelaide Crows,Player Marks,4.5,3.25,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Hugh Boxshall,St Kilda Saints,Adelaide Crows,Player Marks,4.5,3.25,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Max Hall,St Kilda Saints,Adelaide Crows,Player Marks,4.5,3.5,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Hugh Bond,Adelaide Crows,St Kilda Saints,Player Marks,4.5,3.6,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Ben Keays,Adelaide Crows,St Kilda Saints,Player Marks,4.5,3.6,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Sam Berry,Adelaide Crows,St Kilda Saints,Player Marks,4.5,3.9,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,James Peatling,Adelaide Crows,St Kilda Saints,Player Marks,4.5,4,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Bradley Hill,St Kilda Saints,Adelaide Crows,Player Marks,10.5,6,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Wayne Milera,Adelaide Crows,St Kilda Saints,Player Marks,10.5,6.25,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Hunter Clark,St Kilda Saints,Adelaide Crows,Player Marks,10.5,6.75,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Jordon Butts,Adelaide Crows,St Kilda Saints,Player Marks,10.5,7,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Riley Thilthorpe,Adelaide Crows,St Kilda Saints,Player Marks,10.5,7.5,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Taylor Walker,Adelaide Crows,St Kilda Saints,Player Marks,10.5,7.5,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Callum Wilkie,St Kilda Saints,Adelaide Crows,Player Marks,9.5,1.7,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Josh Worrell,Adelaide Crows,St Kilda Saints,Player Marks,9.5,2.9,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Rory Laird,Adelaide Crows,St Kilda Saints,Player Marks,9.5,3.25,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Jack Silvagni,St Kilda Saints,Adelaide Crows,Player Marks,9.5,6.75,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Max Michalanney,Adelaide Crows,St Kilda Saints,Player Marks,9.5,7,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Jack Sinclair,St Kilda Saints,Adelaide Crows,Player Marks,9.5,8,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Charlie Edwards,Adelaide Crows,St Kilda Saints,Player Marks,9.5,9,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Callum Wilkie,St Kilda Saints,Adelaide Crows,Player Marks,12.5,3.5,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Jack Sinclair,St Kilda Saints,Adelaide Crows,Player Marks,3.5,1.18,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Charlie Edwards,Adelaide Crows,St Kilda Saints,Player Marks,3.5,1.18,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Isaac Cumming,Adelaide Crows,St Kilda Saints,Player Marks,3.5,1.2,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Nick Murray,Adelaide Crows,St Kilda Saints,Player Marks,3.5,1.2,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Finnbar Maley,Adelaide Crows,St Kilda Saints,Player Marks,3.5,1.42,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Marcus Windhager,St Kilda Saints,Adelaide Crows,Player Marks,3.5,1.45,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Mason Wood,St Kilda Saints,Adelaide Crows,Player Marks,3.5,1.45,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Zac Taylor,Adelaide Crows,St Kilda Saints,Player Marks,3.5,1.48,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Luke Nankervis,Adelaide Crows,St Kilda Saints,Player Marks,3.5,1.5,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Josh Rachele,Adelaide Crows,St Kilda Saints,Player Marks,3.5,1.5,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Tom De Koning,St Kilda Saints,Adelaide Crows,Player Marks,3.5,1.5,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Liam Stocker,St Kilda Saints,Adelaide Crows,Player Marks,3.5,1.57,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Sam Flanders,St Kilda Saints,Adelaide Crows,Player Marks,3.5,1.62,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Lachlan McAndrew,Adelaide Crows,St Kilda Saints,Player Marks,3.5,1.65,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Izak Rankine,Adelaide Crows,St Kilda Saints,Player Marks,3.5,1.67,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Nasiah Wanganeen-Milera,St Kilda Saints,Adelaide Crows,Player Marks,3.5,1.75,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Alex Neal-Bullen,Adelaide Crows,St Kilda Saints,Player Marks,3.5,1.8,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Cooper Sharman,St Kilda Saints,Adelaide Crows,Player Marks,3.5,1.83,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Rowan Marshall,St Kilda Saints,Adelaide Crows,Player Marks,3.5,1.83,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Mitch Owens,St Kilda Saints,Adelaide Crows,Player Marks,3.5,1.94,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Darcy Wilson,St Kilda Saints,Adelaide Crows,Player Marks,3.5,2.05,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Hugh Boxshall,St Kilda Saints,Adelaide Crows,Player Marks,3.5,2.05,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Max Hall,St Kilda Saints,Adelaide Crows,Player Marks,3.5,2.15,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Ben Keays,Adelaide Crows,St Kilda Saints,Player Marks,3.5,2.2,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Hugh Bond,Adelaide Crows,St Kilda Saints,Player Marks,3.5,2.2,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Sam Berry,Adelaide Crows,St Kilda Saints,Player Marks,3.5,2.3,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,James Peatling,Adelaide Crows,St Kilda Saints,Player Marks,3.5,2.3,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Bradley Hill,St Kilda Saints,Adelaide Crows,Player Marks,6.5,1.62,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Wayne Milera,Adelaide Crows,St Kilda Saints,Player Marks,6.5,1.68,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Hunter Clark,St Kilda Saints,Adelaide Crows,Player Marks,6.5,1.7,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Jordon Butts,Adelaide Crows,St Kilda Saints,Player Marks,6.5,1.7,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Riley Thilthorpe,Adelaide Crows,St Kilda Saints,Player Marks,6.5,1.73,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Taylor Walker,Adelaide Crows,St Kilda Saints,Player Marks,6.5,1.75,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Brayden Cook,Adelaide Crows,St Kilda Saints,Player Marks,6.5,3,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Jack Carroll,St Kilda Saints,Adelaide Crows,Player Marks,6.5,3.3,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Marcus Windhager,St Kilda Saints,Adelaide Crows,Player Marks,6.5,4.33,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Finnbar Maley,Adelaide Crows,St Kilda Saints,Player Marks,6.5,4.6,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Mason Wood,St Kilda Saints,Adelaide Crows,Player Marks,6.5,4.6,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Josh Worrell,Adelaide Crows,St Kilda Saints,Player Marks,7.5,1.7,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Rory Laird,Adelaide Crows,St Kilda Saints,Player Marks,7.5,1.83,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Jack Silvagni,St Kilda Saints,Adelaide Crows,Player Marks,7.5,2.9,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Max Michalanney,Adelaide Crows,St Kilda Saints,Player Marks,7.5,3,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Jack Sinclair,St Kilda Saints,Adelaide Crows,Player Marks,7.5,3.3,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Charlie Edwards,Adelaide Crows,St Kilda Saints,Player Marks,7.5,3.75,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Isaac Cumming,Adelaide Crows,St Kilda Saints,Player Marks,7.5,4.1,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Nick Murray,Adelaide Crows,St Kilda Saints,Player Marks,7.5,4.2,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Josh Worrell,Adelaide Crows,St Kilda Saints,Player Marks,11.5,5.75,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Rory Laird,Adelaide Crows,St Kilda Saints,Player Marks,11.5,6.75,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Josh Worrell,Adelaide Crows,St Kilda Saints,Player Marks,5.5,1.21,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Rory Laird,Adelaide Crows,St Kilda Saints,Player Marks,5.5,1.25,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Jack Silvagni,St Kilda Saints,Adelaide Crows,Player Marks,5.5,1.57,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Max Michalanney,Adelaide Crows,St Kilda Saints,Player Marks,5.5,1.6,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Jack Sinclair,St Kilda Saints,Adelaide Crows,Player Marks,5.5,1.75,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Charlie Edwards,Adelaide Crows,St Kilda Saints,Player Marks,5.5,1.83,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Isaac Cumming,Adelaide Crows,St Kilda Saints,Player Marks,5.5,1.92,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Nick Murray,Adelaide Crows,St Kilda Saints,Player Marks,5.5,1.96,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Marcus Windhager,St Kilda Saints,Adelaide Crows,Player Marks,5.5,2.75,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Finnbar Maley,Adelaide Crows,St Kilda Saints,Player Marks,5.5,2.8,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Mason Wood,St Kilda Saints,Adelaide Crows,Player Marks,5.5,2.9,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Luke Nankervis,Adelaide Crows,St Kilda Saints,Player Marks,5.5,3.1,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Zac Taylor,Adelaide Crows,St Kilda Saints,Player Marks,5.5,3.1,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Josh Rachele,Adelaide Crows,St Kilda Saints,Player Marks,5.5,3.1,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Tom De Koning,St Kilda Saints,Adelaide Crows,Player Marks,5.5,3.25,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Liam Stocker,St Kilda Saints,Adelaide Crows,Player Marks,5.5,3.5,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Sam Flanders,St Kilda Saints,Adelaide Crows,Player Marks,5.5,3.6,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Lachlan McAndrew,Adelaide Crows,St Kilda Saints,Player Marks,5.5,3.8,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Izak Rankine,Adelaide Crows,St Kilda Saints,Player Marks,5.5,4,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Nasiah Wanganeen-Milera,St Kilda Saints,Adelaide Crows,Player Marks,5.5,4.2,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Alex Neal-Bullen,Adelaide Crows,St Kilda Saints,Player Marks,5.5,4.5,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Cooper Sharman,St Kilda Saints,Adelaide Crows,Player Marks,5.5,4.6,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Rowan Marshall,St Kilda Saints,Adelaide Crows,Player Marks,5.5,4.6,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Mitch Owens,St Kilda Saints,Adelaide Crows,Player Marks,5.5,5,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Hugh Boxshall,St Kilda Saints,Adelaide Crows,Player Marks,5.5,5.5,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Darcy Wilson,St Kilda Saints,Adelaide Crows,Player Marks,5.5,5.75,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Darcy Wilson,St Kilda Saints,Adelaide Crows,Player Marks,1.5,1.11,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Hugh Boxshall,St Kilda Saints,Adelaide Crows,Player Marks,1.5,1.11,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Hugh Bond,Adelaide Crows,St Kilda Saints,Player Marks,1.5,1.15,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Ben Keays,Adelaide Crows,St Kilda Saints,Player Marks,1.5,1.15,NA,Dabble
Adelaide Crows v St Kilda Saints,Adelaide Crows,St Kilda Saints,Max Hall,St Kilda Saints,Adelaide Crows,Player Marks,1.5,1.15,NA,Dabble
